text,label
trump tuy thất thế đợt nàybiden cũng khó đổi thay thế cờcòn bao nhiêu việc mỹ chờtrump sẽ ở lại bất ngờ xem sao,2
mình thích ăn kem của jollibee lotte thì kem không ngon bằng,2
6 chiếc giày vàng 6 quảng bóng vàng điều đó nói lên tất cả,2
ổng bắt con người ta phải khoanh tay xin lỗi mà không tới nhà để gặp mặt cha mẹ cháu bé .,0
trời ơi đau lòng quá xin chia buồn đến gia đình 3 cháu,0
cầu mong ngài sớm bình phục nhanh chóng lấy lại phong độ điều hành đất nước,1
mong ngài sớm bình phục và kính chúc ngài trump sẽ chiến thắng trong cuộc bầu cử tổng thống sắp tới,2
Học trên lớp đã đủ để các con hiểu bài rồi họ đc học tư duy logic chứ không phải 1 đống kiến thức như ở chúng ta ngày nay .,1
nghe xong máu điên trong người nổi lên muốn đánh cho thằng cha một trận quá,0
i10 sedan phaỉ nói khâm phục nhà thiết kế của huyndai hahhaha,0
Thực phẩm đông lạnh đông lạnh bao giờ cũng là thực phẩm tươi sống vì thế khi mở hộp đựng thực phẩm hãy kiểm tra thực phẩm trước khi ăn đừng nên mua loại thực phẩm này về cho gia đình dùng .,2
Nếu trump mà trump kêu gọi tppm thì việc di chuyển từ trung quốc sang đông nam á để tái cấu trúc chuỗi cung ứng của các công ty đa quốc gia quả là ấn tượng hơn bao giờ hết .,0
ông xã chị còn vui hơn nữa,2
Chiếc xe tự động dừng tại đường tránh TP. HCM lúc 16h30 sáng nay 2-12 tiếp tục ngưng chạy xe nếu không tăng tốc độ thêm 10 giây .,0
cần rà soát lại tất cả cơ sở vật chất các trường học nhất là các trường vùng cao miền núi thật đau lòng mong các con siêu thoát,2
hi vọng anh không về ngoại hạng để đánh golf,1
nhỏ nhỏ chứ gan ra phết nhiều ông tướng mới 12 tuổi là siêu quậy phá xóm làng,0
Từ câu chuyện của Linda Pham bạn đọc để tôi thấy rằng giáo dục giới tính là vấn đề giáo dục trẻ em rất quan trọng .,2
quảng nam lúc này đang mưa nhẹ và trời mù mong mưa thuận gió hoà để nhà nhà no ấm,2
nhìn thấy bảo thy là dường như cả bầu trời kỉ niệm ùa về mới đó mà đã 15 năm rồi ôi thời trẻ trâu nay còn đâu,1
xin chân thành chia buồn gia đình các con,0
bí quyết gì khiến cá sấu có thể nhịn thở được lâu như vậy nhỉ cơ thể chúng cần ít oxy đến vậy sao,1
cúp này là chiếc cúp danh giá hàng đầu ở châu âu hơn nhiều euro và nation league,2
ủng hộ bác trump,2
nam mô a di đà phậtnam mô quan thế âm bồ tát cứu khổ cứu nạn,1
hoàn toàn ủng hộ,2
"Vào sáng ngày 24-2 , nhiều người mua hàng online tại các cửa hàng trên đường Trần Hưng Đạo , Q. 2 , TP. HCM chắc hẳn sẽ rất lo lắng và bối rối trước yêu cầu của những người bán hàng .",1
uống coca ngon hơn pepsi mà doanh số pepsi cao gần gấp đôi coca chắc vị giác mình có vấn đề,2
ủng hộ ý kiến này họ hy sinh bản thân rất nhiều cho mọi người xứng đáng được có danh hiệu này,2
512m như mắt thường là ko tưởng rồi,1
những đóng góp của bale cho real chúng tôi không bao giờ quên,2
tỷ số vẫn còn in đậm 2 8 sao a nỡ đành xếp e vào nằm cùng hang hùm vậy huhuuuu,2
lên youtube mà coi mọi người thật là tàn ác,0
kiểu xe cùi mà nhiều người mua thì thành xe sang,1
Sau khi được sự động viên và tận tình cứu chữa của bác sĩ Phạm Ngọc Tuấn đã đi bệnh viện về với sức khoẻ rất tốt .,2
hậu quả cho những nghề khai thác về núi rừng và biển cả nhất phá sơn lâm nhì đâm hà bá,0
mấy người cuồng mỹ đâu rồi nhỉ ko thấy vào comment khen mỹ vĩ đại cái gì cũng phải là mỹ phát minh ra sớm nhất,2
Vợ chồng a phủ là bộ phim mà a phủ rất yêu thích nhưng không hề biết rằng để hoàn thành được vai diễn a phủ ông kỳ công đến như vậy .,2
2 tuần sau là ông trump hết bệnh thôi rồi ông sẽ tiếp tục đắc cử tt mỹ lần 2 thôi,2
mong rằng ko có cả nhiễm cộng đồng nữa,1
thế mới thấy barca vẫn quá xuất sắc khi ghi 2 bàn vào lưới bayern và chỉ chịu thua 28 chứ không như schalke,1
tầm giá 500tr mà sở hữu 1 con xe như soluto là quá ổn vô lăng nhẹ động cơ bốc ko gian ghế ngồi phía sau khá rộng,2
thật vinh dự,2
bao nhiêu ngày nay báo chí tivi phát liên tục mà sao họ vẫn ăn là thế nào nhỉ,1
hị học lớp 1 là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy là lớp 12 ấy .,0
không ai lựa chọn được cha mẹ khi sinh ra các con khổ rồi cố gắng vương lên mạnh mẽ các con nhé,0
cá sấu nào cũng như ri thì sao gọi là sấu được chưa làm hại ai thật tuyệt,2
Lá xanh rồi cũng phai màu đời tôi như những lá xanh khác đi tìm thấy nhau giữa một thời khắc buồn làm chi em ơi lá xanh rồi sẽ đi tìm em và bao xa em ơi ...,0
nguyên khí quốc gia chúc mừng cháu nha hãy thành công nha cháu yêu cháu đã góp phần tô thắm niềm tự hào của đất nước việt nam,2
tội fati tự mình kiếm pen nếu không bị cướp là lập được hat trick rồi tiếc cho thần đồng,1
nhiều tỉnh đặt tên là kha vạn cân trong đó có vũng tàu,0
cuối cùng cũng tìm được kẻ lấy túi tiền của bà lão thiên bất dung gian,0
hậu quả nặng như vậy cơ quan chức năng có biện pháp gì với công ty sản xuất thức ăn độc hại này,0
hy vọng các em nhỏ không sao,1
1 cách giải thích chả liên quan gì giống như nơi tôi ở bị nhiễm điện,0
trump tuyệt,2
ước gì mấy bà vợ chuyên giữ lương chồng cũng đọc được bài báo này khổ quá các bác ạ,0
i nghe nhạc của anh đan trường từ những năm 2000 hầu như bài nào cũng hay và trở thành bất hủ đến giờ nghe lại vẫn thấy hay .,2
nếu thống kê cở 50 ngàn người thì hơn hẳn 1 buổi hòa nhac rock con số thật kinh khủng,0
Bia saigon bị làm nhái như thế nào câu trả lời là có vì đây là hàng nhái thương hiệu lẫn hình thức của bia sài gòn chính hãng chắc chắn 100 vì đây là luật pháp qui định chính hãng có quy định khởi kiện và mời c a bộ vào cuộc điều tra .,0
chúc phần còn lại của bộ phim thuận buồm xuôi gió,2
Theo quy định của Bộ GD-ĐT thì việc cấp bằng tốt nghiệp THPT là để đánh giá nội dung giảng dạy và xem xét nội dung giảng dạy của nhà trường có đáp ứng được không .,1
soluto đẹp mà bác rẻ hơn 20tr thích lắp gì thì lắp tài chính ổn thì cứ chọn bản full mà quất,2
không nên nhìn mặt trái của nó đi,0
"Tài xế lái xe máy khi đi qua đoạn đường xấu , dốc dốc thì lấy attrage mà đi chứ mấy con xe dùng hộp số cvt có độ bền và an toàn thì lấy attrage mà đi chứ mấy con xe dùng hộp số cvt thì quá hư hỏng .",0
bác sỹ việt nam rất giỏi xin chúc mừng đến bệnh nhân,2
Hơn 2 tháng nay chúng tôi không biết bơi có phải là một trong những nạn nhân bị đuối nước thương tâm không biết bơi có phải là bệnh viện cũng không biết bơi có phải là bệnh viện cũng không biết bơi có phải là bệnh viện cũng không biết bơi .,1
chúc mừng thành viên thứ 74 của nhóm mong em hay ăn và chóng lớn để vẫy vùng trên đại dương,2
"Sáng ngày 24/12 , anh Phạm Quốc Toản , phó giáo sư , bác sĩ chuyên khoa Trung y Hồ Chí Minh đã có mặt tại bệnh viện Trung y Huế , tiếp sức cho các bác sĩ và người dân chăm sóc sức khoẻ cho cộng đồng .",2
khổ rốn lũ miền trung năm nào cũng có mấy cơn bão cứ xây xong lại sụp lại xây thế này thì bao giờ giàu được,1
50 tỷ rút sao êm ả quá,2
"Lũ con nít con trai nhà giàu trang bị 2 tủ quần áo , 16kg mua ở 16kg nhìn qua thấy kêu ca ở dưới đường chắc chắn là của nó chứ chắc chắn là của nó ...",0
vua vịt đẹp thiệt con thằn lằn xanh đổi màu cũng đẹp,2
nó học câu tục ngữ có công mài sắt có ngày nên kim,1
chờ đợi kết quả chúc các thí sinh thi bình tĩnh chiến thắng,2
Với những người chơi xe hơi thì xe Vinfat sớm có chất lượng tốt nhất là xe có độ bền tốt nhất là 2018 . Với những xe mới gia nhập về thì chất lượng xe VinFast là một điều chắc chắn rằng xe VinFast có độ bền bỉ và ổn định là 2018 .,2
người mỹ sẽ thua lợi nhuận là quan trọng nhất với họ,1
chưa thông tin vì cháu ở nha ngoan lắm,2
mong sao cặp bc sẽ gặp juve sẽ rất hấp dẫn,2
thật không thể tin được,0
hát mà học sinh lớp 11 đang giảng bài cho các em gái có thể nghe a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,1
lâu lắm mới thấy messi vui như hôm nay cười suốt dù chả ghi bàn nào cũng chả có kiến tạo nào,2
hốt ngay đi bạn còn chần chừ gì nữa khối anh toy đang thèm đấy,2
đầu năm học mới mà nghe tin thật đau lòng quá xin chia buồn gđ các cháu,0
sao mà tội nghiệp quá,0
cho biết xây trong bao lâu tiền và thời gian quan trọng như nhau,1
tình hình là còn tệ hơn nữa khi mới đấy azerbijan tuyên bố đã tiêu diệt s300 của amernia thế là s chưa kịp bắn phát nào đã đi tong,0
Vào khoảng 11h trưa nay 17 9 trên hệ thống trực tuyến trung tâm Dự báo Khí tượng Thuỷ văn trung ương cho biết bão số 2 sẽ suy yếu thành áp thấp nhiệt đới .,1
thiệt chứ không thể nhìn ra hình ảnh của biểu tượng gợi cảm khi nghe bài baby one more time,2
mấy e này cho đình chỉ ở nhà chúng càng mừng,1
nhạc nền làm em nhớ nhà quá trong đó thật ra không tối lắm đâu các bác sao lại bảo quê em là quầng vật chất tối huhu,2
cứ giữ y cũ tôi thấy hợp hơn chứ sửa đâu sai đó càng rối rắm đã bao thế hệ quen rồi,0
Các fan cuồng thì cứ fan cuồng thì cứ la ó và chắc chắn là 2 liga và 4 c1 ở anh em siêu siêu to và chắc chắn là gánh tạ bale và chắc chắn là phần thưởng cho j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j j,2
Tôi nghĩ rằng nếu mình là một tỷ phú thì chắc chắn ông sẽ không bao giờ trở thành tỷ phú cho dù ông là ai đi chăng nữa .,2
Tôi năm nay mới lại thấy buồn vì con đường bị hạn hán mà cấm đường đến 6 tháng . Tôi nhớ lại từng có bài báo đưa về con đường bị hạn hán mà cấm đường đến 6 tháng .,0
bạn nên khởi động quá nhanh và nên hạn chế mua nhà hay vàng trước hạn hạn mua tránh bước tiến quá nhanh thì nguy cơ tăng tăng quá nhanh là dấu hiệu nhận biết đầu tư là gì ?,0
"Từ ngày 20/5 , học sinh lớp 10 ở TP. HCM bắt đầu bước vào năm học mới 2018-2019 .",2
giá có được một bộ để hằng ngày đi làm không còn lo gì cảnh kẹt xe nữa,2
trời ơi đau nhói thật tội các cháu quá miền tây quê tôi sông nước vùng an giang nữa mong các cháu siêu thoát,2
rất thích mr trump ủng hộ mr trump chắc chắn ngài sẽ là tổng thống mỹ của nhiệm kỳ sắp tới,2
soluto nhìn trẻ trung hơn attrage thì lợi thế là xe nhập nhưng máy nhỏ nếu bác đi tp thì ok còn ko bác cứ cân nhắc cho kỹ,1
arsenal vẫn chưa tìm ra cách tốt nhất để thắng các đội mạnh về thể hình thể lực và chơi phòng thủ sâu,2
chúng ta thấy cây cối lợi ích biết bao nhiêu hãy trồng và bảo vệ cây xanh,2
thật quá xót xa,0
Từ ngày 1-1-2018 các em học sinh lớp 11 trên địa bàn TP. HCM đã biết sử dụng dtdd là một công cụ không thể thiếu trong cuộc sống hàng ngày .,2
ôi trời hãy xem con người đã làm gì,0
Làm thế nào để biết được tình trạng sức khoẻ của bạn đang diễn ra như thế nào ? Hãy cùng ngắm nhìn những điều tuyệt vời dưới đây nhé !,2
sasuke làm gì ở đây vậy,0
Trước khi anh trai mất đi cả anh trai lẫn cha mẹ già nên tránh tránh gây tiếng xúc công cho cả anh trai lẫn cha mẹ già .,1
xác định luôn pháp luật cần nghiêm trị những loại tội phạm quá nguy hiểm này,0
đường nhỏ hẹp và đường nhỏ hẹp là một trong những quan niệm của học sinh sinh viên trường đại học Phạm Văn Đồng .,0
cô ấy mỗi đóng phim mà nhiều tiền thế thì chắc phải là phim của hollywood chứ nhỉ,1
mừng vì thời nay vn đã có rất nhiều diễn viên hay,2
"Chủ tịch clb nổi tiếng Akubra khẳng định : "" Tôi yêu cầu chủ tịch clb giữ messi vì ông ấy muốn ông phải trụ ghế lâu dài "" .",1
Phụ huynh và nhà trường đừng đặt nặng thành tích học tập chỉ để làm đẹp cấp 1 các e ngoài vc học còn cần phải vui chơi thư giãn và phát triển sự sáng tạo là chính đừng để vc học trở thành sức ép vô hình đè nát sự sáng tạo của con trẻ,1
